chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr18	23464019	23464020	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464019	23464020	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464019	23464020	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464020	23464021	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464020	23464021	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464022	23464023	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464022	23464023	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464024	23464025	+	1	0.01676	0.0	0.0	0.007317	0.008646	0.023136
chr18	23464024	23464025	+	2	0.06383	0.0	0.0	0.012821	0.008876	0.016997
chr18	23464024	23464025	+	3	0.0	0.0	0.0	0.033248	0.008021	0.0
chr18	23464024	23464025	+	4	0.0	0.0	0.0	0.018987	0.0	0.0
chr18	23464024	23464025	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464024	23464025	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464028	23464029	+	1	0.036415	0.018072	0.0	0.008526	0.004989	0.0
chr18	23464028	23464029	+	2	0.0	0.0	0.0	0.0	0.0	0.016949
chr18	23464028	23464029	+	3	0.0	0.0	0.0	0.0	0.01745	0.0
chr18	23464028	23464029	+	4	0.0	0.0	0.0	0.0	0.018072	0.0
chr18	23464028	23464029	+	5	0.0	0.0	0.0	0.045455	0.027273	0.0
chr18	23464028	23464029	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464030	23464031	+	1	0.01676	0.0	0.0	0.0	0.004301	0.0
chr18	23464030	23464031	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464030	23464031	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464030	23464031	+	4	0.0	0.0	0.0	0.022082	0.0	0.0
chr18	23464030	23464031	+	5	0.0	0.0	0.0	0.0	0.059908	0.0
chr18	23464030	23464031	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464036	23464037	+	1	0.016854	0.041916	0.044118	0.015951	0.004286	0.026889
chr18	23464036	23464037	+	2	0.0	0.0	0.0	0.037657	0.010101	0.0
chr18	23464036	23464037	+	3	0.0	0.0	0.214286	0.014925	0.016043	0.019074
chr18	23464036	23464037	+	4	0.0	0.0	0.0	0.018868	0.0	0.033898
chr18	23464036	23464037	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464036	23464037	+	6	0.0	0.0	0.0	0.0	0.048951	0.0
chr18	23464037	23464038	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464038	23464039	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464039	23464040	+	1	0.055072	0.039514	0.045455	0.015113	0.026831	0.051948
chr18	23464039	23464040	+	2	0.0	0.0	0.051724	0.067245	0.018813	0.0
chr18	23464039	23464040	+	3	0.0	0.0	0.0	0.063613	0.027027	0.016949
chr18	23464039	23464040	+	4	0.0	0.0	0.0	0.019417	0.018519	0.105263
chr18	23464039	23464040	+	5	0.0	0.0	0.0	0.097744	0.053333	0.051724
chr18	23464039	23464040	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464049	23464050	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464053	23464054	+	1	0.036415	0.0	0.030879	0.007143	0.023656	0.0
chr18	23464053	23464054	+	2	0.0	0.0	0.0	0.0	0.010101	0.033708
chr18	23464053	23464054	+	3	0.0	0.0	0.0	0.050633	0.0	0.036011
chr18	23464053	23464054	+	4	0.0	0.0	0.0	0.0	0.021277	0.0
chr18	23464053	23464054	+	5	0.0	0.0	0.0	0.0	0.0	0.052632
chr18	23464053	23464054	+	6	0.0	0.0	0.0	0.0	0.0	0.111111
chr18	23464059	23464060	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464062	23464063	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464065	23464066	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464067	23464068	+	1	0.11437	0.0375	0.074627	0.113665	0.107089	0.101183
chr18	23464067	23464068	+	2	0.0	0.166667	0.232143	0.133028	0.107034	0.135294
chr18	23464067	23464068	+	3	0.0	0.0	0.0	0.145833	0.164095	0.094556
chr18	23464067	23464068	+	4	0.0	0.0	1.0	0.191781	0.122581	0.141593
chr18	23464067	23464068	+	5	0.0	0.466667	0.0	0.104	0.113122	0.04918
chr18	23464067	23464068	+	6	0.0	0.0	0.0	0.168831	0.042857	0.114754
chr18	23464068	23464069	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464068	23464069	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464069	23464070	+	1	0.016949	0.0	0.060827	0.021583	0.036403	0.03201
chr18	23464069	23464070	+	2	0.0	0.0	0.0	0.012658	0.01949	0.072464
chr18	23464069	23464070	+	3	0.0	0.0	0.2	0.0	0.026882	0.0
chr18	23464069	23464070	+	4	0.0	0.0	0.0	0.038217	0.018072	0.052174
chr18	23464069	23464070	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464069	23464070	+	6	0.0	0.0	0.0	0.0	0.0	0.1
chr18	23464072	23464073	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464072	23464073	+	2	0.0	0.078947	0.0	0.0	0.0	0.0
chr18	23464072	23464073	+	3	0.0	0.0	0.0	0.014493	0.0	0.0
chr18	23464072	23464073	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464072	23464073	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464072	23464073	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464074	23464075	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464075	23464076	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464075	23464076	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464078	23464079	+	1	0.0	0.0	0.028571	0.0	0.004261	0.0
chr18	23464078	23464079	+	2	0.0	0.088608	0.0	0.0	0.0	0.0
chr18	23464078	23464079	+	3	0.0	0.0	0.0	0.0	0.017038	0.0
chr18	23464078	23464079	+	4	0.0	0.0	0.0	0.042071	0.0	0.0
chr18	23464078	23464079	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464078	23464079	+	6	0.0	0.0	0.0	0.076923	0.0	0.0
chr18	23464092	23464093	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464092	23464093	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464093	23464094	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464095	23464096	+	1	0.0	0.018072	0.014354	0.0	0.0	0.0
chr18	23464095	23464096	+	2	0.0	0.0	0.0	0.0131	0.008721	0.0
chr18	23464095	23464096	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464095	23464096	+	4	0.0	0.0	0.0	0.018987	0.0	0.0
chr18	23464095	23464096	+	5	0.0	0.0	0.0	0.0	0.0	0.047619
chr18	23464095	23464096	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464098	23464099	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464103	23464104	+	2	0.0	0.0	0.0	0.0	1.0	0.0
chr18	23464104	23464105	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464107	23464108	+	1	0.051213	0.020896	0.016548	0.009535	0.004243	0.0
chr18	23464107	23464108	+	2	0.0	0.0	0.050847	0.0	0.020173	0.0
chr18	23464107	23464108	+	3	0.0	0.0	0.0	0.014493	0.015915	0.0
chr18	23464107	23464108	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464107	23464108	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464107	23464108	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464108	23464109	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464109	23464110	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464111	23464112	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464121	23464122	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464122	23464123	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464132	23464133	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464135	23464136	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464138	23464139	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464155	23464156	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464157	23464158	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464159	23464160	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464168	23464169	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464170	23464171	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464171	23464172	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464181	23464182	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464181	23464182	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464184	23464185	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464184	23464185	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464187	23464188	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464187	23464188	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464196	23464197	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464196	23464197	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464199	23464200	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464199	23464200	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464205	23464206	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464206	23464207	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464207	23464208	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	1	0.0	0.018127	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464208	23464209	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464209	23464210	+	1	0.0	0.0	0.016548	0.0	0.0	0.0
chr18	23464209	23464210	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464209	23464210	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464209	23464210	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464209	23464210	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464209	23464210	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464211	23464212	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464212	23464213	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464212	23464213	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464212	23464213	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464213	23464214	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464213	23464214	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464214	23464215	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464215	23464216	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464216	23464217	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464216	23464217	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464217	23464218	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464217	23464218	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464218	23464219	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464218	23464219	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464219	23464220	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464221	23464222	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464222	23464223	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464223	23464224	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464224	23464225	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464224	23464225	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464224	23464225	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464225	23464226	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464225	23464226	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464226	23464227	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464226	23464227	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464226	23464227	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464227	23464228	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464227	23464228	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464228	23464229	+	1	0.0	0.0	0.017115	0.015532	0.024148	0.015113
chr18	23464228	23464229	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464228	23464229	+	3	0.0	0.0	0.0	0.0	0.016774	0.016667
chr18	23464228	23464229	+	4	0.0	0.0	0.0	0.0	0.018868	0.0
chr18	23464228	23464229	+	5	0.0	0.428571	0.0	0.0	0.0	0.044776
chr18	23464228	23464229	+	6	0.0	0.0	0.0	0.0	0.047619	0.0
chr18	23464229	23464230	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464229	23464230	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464230	23464231	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464231	23464232	+	1	0.0	0.0	0.0	0.0	1.0	0.0
chr18	23464237	23464238	+	1	0.01676	0.0	0.014634	0.04067	0.031294	0.032765
chr18	23464237	23464238	+	2	0.0	0.090909	0.050847	0.014199	0.029412	0.017143
chr18	23464237	23464238	+	3	0.0	0.0	0.0	0.014563	0.033592	0.016216
chr18	23464237	23464238	+	4	0.0	0.0	0.0	0.0	0.0	0.082969
chr18	23464237	23464238	+	5	0.0	0.0	0.0	0.0	0.061404	0.0
chr18	23464237	23464238	+	6	0.0	0.0	0.0	0.0	0.081081	0.0
chr18	23464239	23464240	+	1	0.0	0.0	0.0	1.0	0.0	0.0
chr18	23464239	23464240	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464240	23464241	+	1	0.0	0.0	0.014218	0.0	0.0	0.0
chr18	23464240	23464241	+	2	0.0	0.0	0.0	0.0	0.017291	0.0
chr18	23464240	23464241	+	3	0.0	0.0	0.0	0.0	0.007792	0.0
chr18	23464240	23464241	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464240	23464241	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464240	23464241	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464241	23464242	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464242	23464243	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464242	23464243	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464242	23464243	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464242	23464243	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464245	23464246	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464245	23464246	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464247	23464248	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464247	23464248	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464251	23464252	+	1	0.0	0.0	0.016548	0.0	0.0	0.007463
chr18	23464251	23464252	+	2	0.0	0.0	0.0	0.011952	0.0	0.0
chr18	23464251	23464252	+	3	0.0	0.0	0.0	0.014286	0.0	0.0
chr18	23464251	23464252	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464251	23464252	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464251	23464252	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464254	23464255	+	1	0.0	0.017964	0.014286	0.022432	0.0	0.015113
chr18	23464254	23464255	+	2	0.0	0.0	0.0	0.0	0.0	0.022857
chr18	23464254	23464255	+	3	0.0	0.0	0.0	0.014218	0.0	0.0
chr18	23464254	23464255	+	4	0.0	0.0	0.0	0.018868	0.017647	0.0
chr18	23464254	23464255	+	5	0.0	0.0	0.0	0.046154	0.0	0.0
chr18	23464254	23464255	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464257	23464258	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464257	23464258	+	3	0.0	0.0	0.0	1.0	0.0	0.0
chr18	23464259	23464260	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464260	23464261	+	1	0.016484	0.0	0.045783	0.0	0.014085	0.007481
chr18	23464260	23464261	+	2	0.0	0.0	0.058824	0.0	0.027417	0.0
chr18	23464260	23464261	+	3	0.0	0.0	0.0	0.0	0.009056	0.018667
chr18	23464260	23464261	+	4	0.0	0.0	0.0	0.022082	0.0	0.0
chr18	23464260	23464261	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464260	23464261	+	6	0.0	0.0	0.0	0.0	0.040541	0.0
chr18	23464262	23464263	+	1	0.03662	0.037267	0.015306	0.014925	0.040121	0.023622
chr18	23464262	23464263	+	2	0.0	0.0	0.0	0.027601	0.040971	0.038576
chr18	23464262	23464263	+	3	0.0	0.0	0.0	0.017199	0.008451	0.071823
chr18	23464262	23464263	+	4	0.0	0.0	0.0	0.0	0.0	0.029412
chr18	23464262	23464263	+	5	0.0	0.0	0.0	0.0	0.0	0.045455
chr18	23464262	23464263	+	6	0.0	0.0	0.0	0.076923	0.0	0.0
chr18	23464274	23464275	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464278	23464279	+	1	0.050132	0.03681	0.04902	0.01432	0.040503	0.024691
chr18	23464278	23464279	+	2	0.0	0.0	0.0	0.037773	0.039074	0.0
chr18	23464278	23464279	+	3	0.0	0.0	0.2	0.043269	0.016818	0.066298
chr18	23464278	23464279	+	4	0.0	0.0	0.0	0.042345	0.073746	0.07874
chr18	23464278	23464279	+	5	0.0	1.0	0.0	0.0	0.0	0.0
chr18	23464278	23464279	+	6	0.0	0.0	0.0	0.088608	0.04698	0.233333
chr18	23464282	23464283	+	1	0.034667	0.040248	0.028986	0.043891	0.071777	0.031056
chr18	23464282	23464283	+	2	0.061224	0.0	0.050847	0.027132	0.028169	0.0
chr18	23464282	23464283	+	3	0.0	0.0	0.0	0.075795	0.042254	0.0
chr18	23464282	23464283	+	4	0.0	0.0	0.0	0.067961	0.116959	0.046875
chr18	23464282	23464283	+	5	0.0	0.0	0.0	0.0	0.139013	0.099237
chr18	23464282	23464283	+	6	0.0	0.0	0.0	0.0	0.04	0.0
chr18	23464285	23464286	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464289	23464290	+	1	0.015873	0.0	0.014925	0.054054	0.065632	0.02372
chr18	23464289	23464290	+	2	0.069307	0.088235	0.06087	0.035294	0.017143	0.035503
chr18	23464289	23464290	+	3	1.0	0.0	0.2	0.066998	0.08399	0.0
chr18	23464289	23464290	+	4	0.0	0.0	0.0	0.038462	0.052632	0.105058
chr18	23464289	23464290	+	5	0.0	0.0	0.0	0.0	0.053571	0.1
chr18	23464289	23464290	+	6	0.0	0.0	0.0	0.078947	0.087248	0.0
chr18	23464291	23464292	+	1	0.015789	0.0	0.0	0.014151	0.0	0.014925
chr18	23464291	23464292	+	2	0.0	0.0	0.0	0.0	0.0	0.017544
chr18	23464291	23464292	+	3	0.0	0.0	0.0	0.014354	0.0	0.0
chr18	23464291	23464292	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464291	23464292	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464291	23464292	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464292	23464293	+	1	0.0	0.0	0.0	0.0	0.0	1.0
chr18	23464293	23464294	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464293	23464294	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464296	23464297	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464299	23464300	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464300	23464301	+	1	0.122857	0.03871	0.046392	0.107188	0.045519	0.032808
chr18	23464300	23464301	+	2	0.0	0.0	0.06422	0.02439	0.081241	0.123028
chr18	23464300	23464301	+	3	0.0	0.0	0.0	0.046154	0.033738	0.039106
chr18	23464300	23464301	+	4	0.0	0.0	0.0	0.023411	0.096154	0.079167
chr18	23464300	23464301	+	5	0.0	0.0	0.0	0.051724	0.055046	0.0
chr18	23464300	23464301	+	6	0.0	0.0	0.0	0.0	0.042857	0.1
chr18	23464301	23464302	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464301	23464302	+	2	0.0	0.0	0.0	0.0	0.008287	0.019499
chr18	23464301	23464302	+	3	0.0	0.0	0.0	0.014218	0.0	0.0
chr18	23464301	23464302	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464301	23464302	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464301	23464302	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464302	23464303	+	1	0.0	0.0	0.0	0.007109	0.0	0.0
chr18	23464302	23464303	+	2	0.0	0.0	0.0	0.011407	0.008357	0.0
chr18	23464302	23464303	+	3	0.0	0.0	0.0	0.014286	0.0	0.0
chr18	23464302	23464303	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464302	23464303	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464302	23464303	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464303	23464304	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464303	23464304	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464304	23464305	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464305	23464306	+	1	0.015915	0.0	0.014354	0.0	0.0	0.007371
chr18	23464305	23464306	+	2	0.0	0.0	0.0	0.011494	0.0	0.0
chr18	23464305	23464306	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464305	23464306	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464305	23464306	+	5	0.0	0.0	0.0	0.044776	0.0	0.0
chr18	23464305	23464306	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464309	23464310	+	1	0.031915	0.0	0.0	0.0	0.012405	0.007335
chr18	23464309	23464310	+	2	0.0	0.0	0.0	0.011561	0.0	0.0
chr18	23464309	23464310	+	3	0.0	0.0	0.2	0.0	0.0	0.0
chr18	23464309	23464310	+	4	0.0	0.0	0.0	0.0	0.020408	0.0
chr18	23464309	23464310	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464309	23464310	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464310	23464311	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464310	23464311	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464310	23464311	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464310	23464311	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464310	23464311	+	5	0.0	0.0	0.0	0.051852	0.0	0.0
chr18	23464310	23464311	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464518	23464519	+	1	0.0	0.0	0.0	0.0	0.004065	0.0
chr18	23464518	23464519	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464518	23464519	+	3	0.0	0.0	0.0	0.014286	0.0	0.015385
chr18	23464518	23464519	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464518	23464519	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464518	23464519	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464520	23464521	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464521	23464522	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464522	23464523	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464522	23464523	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464523	23464524	+	1	0.0	0.0	0.0	0.007177	0.0	0.0
chr18	23464523	23464524	+	2	0.0	0.0	0.0	0.0	0.008333	0.017341
chr18	23464523	23464524	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464523	23464524	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464523	23464524	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464523	23464524	+	6	0.0	0.0	0.0	0.0	0.0	0.125
chr18	23464524	23464525	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464524	23464525	+	2	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464524	23464525	+	3	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464524	23464525	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464524	23464525	+	5	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464524	23464525	+	6	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464525	23464526	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464527	23464528	+	1	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464527	23464528	+	4	0.0	0.0	0.0	0.0	0.0	0.0
chr18	23464528	23464529	+	1	0.0	0.0	0.0	0.0	0.0	0.0
