chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr3	105367355	105367356	+	1	645.0	818.0	666.0	240.0	400.0	241.0
chr3	105367355	105367356	+	2	120.0	122.0	150.0	69.0	114.0	44.0
chr3	105367355	105367356	+	3	0.0	0.0	0.0	122.0	214.0	76.0
chr3	105367355	105367356	+	4	32.0	24.0	32.0	14.0	68.0	45.0
chr3	105367356	105367357	+	1	666.0	853.0	675.0	232.0	432.0	238.0
chr3	105367356	105367357	+	2	136.0	116.0	163.0	66.0	108.0	38.0
chr3	105367356	105367357	+	3	0.0	0.0	0.0	144.0	204.0	82.0
chr3	105367356	105367357	+	4	32.0	24.0	32.0	12.0	80.0	54.0
chr3	105367357	105367358	+	1	675.0	856.0	692.0	246.0	443.0	218.0
chr3	105367357	105367358	+	2	134.0	126.0	176.0	65.0	109.0	40.0
chr3	105367357	105367358	+	3	0.0	0.0	0.0	132.0	217.0	82.0
chr3	105367357	105367358	+	4	30.0	24.0	30.0	12.0	71.0	52.0
chr3	105367358	105367359	+	1	689.0	864.0	718.0	251.0	450.0	222.0
chr3	105367358	105367359	+	2	130.0	130.0	176.0	64.0	118.0	44.0
chr3	105367358	105367359	+	3	0.0	0.0	0.0	132.0	214.0	92.0
chr3	105367358	105367359	+	4	30.0	22.0	30.0	12.0	74.0	48.0
chr3	105367359	105367360	+	1	687.0	850.0	697.0	244.0	446.0	229.0
chr3	105367359	105367360	+	2	124.0	128.0	181.0	62.0	119.0	44.0
chr3	105367359	105367360	+	3	0.0	0.0	0.0	120.0	214.0	90.0
chr3	105367359	105367360	+	4	28.0	22.0	28.0	14.0	76.0	50.0
chr3	105367360	105367361	+	1	6.0	8.0	8.0	0.0	0.0	0.0
chr3	105367360	105367361	+	2	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105367360	105367361	+	3	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105367361	105367362	+	1	701.0	862.0	724.0	263.0	450.0	234.0
chr3	105367361	105367362	+	2	129.0	125.0	180.0	64.0	122.0	48.0
chr3	105367361	105367362	+	3	0.0	0.0	0.0	152.0	226.0	88.0
chr3	105367361	105367362	+	4	30.0	24.0	30.0	8.0	73.0	54.0
chr3	105367362	105367363	+	1	741.0	899.0	768.0	280.0	478.0	246.0
chr3	105367362	105367363	+	2	138.0	134.0	182.0	70.0	126.0	48.0
chr3	105367362	105367363	+	3	0.0	0.0	0.0	160.0	238.0	96.0
chr3	105367362	105367363	+	4	32.0	24.0	32.0	8.0	76.0	56.0
chr3	105367365	105367366	+	1	758.0	891.0	748.0	268.0	484.0	245.0
chr3	105367365	105367366	+	2	130.0	136.0	184.0	72.0	122.0	48.0
chr3	105367365	105367366	+	3	0.0	0.0	0.0	152.0	239.0	86.0
chr3	105367365	105367366	+	4	32.0	24.0	30.0	12.0	76.0	56.0
chr3	105367366	105367367	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105367366	105367367	+	4	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105367368	105367369	+	1	748.0	895.0	758.0	270.0	480.0	246.0
chr3	105367368	105367369	+	2	142.0	136.0	182.0	72.0	128.0	46.0
chr3	105367368	105367369	+	3	0.0	0.0	0.0	160.0	240.0	96.0
chr3	105367368	105367369	+	4	32.0	22.0	32.0	16.0	86.0	54.0
chr3	105367370	105367371	+	1	8.0	0.0	6.0	0.0	0.0	0.0
chr3	105367371	105367372	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367372	105367373	+	1	7.0	0.0	0.0	0.0	0.0	0.0
chr3	105367374	105367375	+	1	728.0	860.0	726.0	267.0	467.0	233.0
chr3	105367374	105367375	+	2	133.0	128.0	167.0	72.0	123.0	43.0
chr3	105367374	105367375	+	3	0.0	0.0	0.0	149.0	228.0	89.0
chr3	105367374	105367375	+	4	30.0	24.0	30.0	16.0	84.0	49.0
chr3	105367376	105367377	+	1	735.0	896.0	736.0	270.0	477.0	246.0
chr3	105367376	105367377	+	2	138.0	134.0	176.0	72.0	126.0	48.0
chr3	105367376	105367377	+	3	0.0	0.0	0.0	156.0	235.0	83.0
chr3	105367376	105367377	+	4	30.0	24.0	30.0	16.0	78.0	56.0
chr3	105367377	105367378	+	1	753.0	902.0	755.0	278.0	478.0	248.0
chr3	105367377	105367378	+	2	142.0	136.0	180.0	72.0	128.0	48.0
chr3	105367377	105367378	+	3	0.0	0.0	0.0	160.0	238.0	92.0
chr3	105367377	105367378	+	4	32.0	24.0	32.0	16.0	87.0	56.0
chr3	105367378	105367379	+	3	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105367379	105367380	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367380	105367381	+	1	752.0	903.0	770.0	278.0	486.0	240.0
chr3	105367380	105367381	+	2	142.0	134.0	182.0	72.0	125.0	48.0
chr3	105367380	105367381	+	3	0.0	0.0	0.0	156.0	238.0	90.0
chr3	105367380	105367381	+	4	32.0	24.0	32.0	16.0	88.0	54.0
chr3	105367381	105367382	+	1	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105367384	105367385	+	1	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105367385	105367386	+	1	0.0	0.0	6.0	0.0	0.0	0.0
chr3	105367386	105367387	+	1	749.0	881.0	720.0	280.0	472.0	230.0
chr3	105367386	105367387	+	2	134.0	136.0	178.0	72.0	118.0	48.0
chr3	105367386	105367387	+	3	0.0	0.0	0.0	149.0	236.0	96.0
chr3	105367386	105367387	+	4	32.0	30.0	32.0	16.0	88.0	56.0
chr3	105367387	105367388	+	1	751.0	874.0	736.0	269.0	468.0	228.0
chr3	105367387	105367388	+	2	140.0	134.0	173.0	72.0	114.0	48.0
chr3	105367387	105367388	+	3	0.0	0.0	0.0	157.0	232.0	94.0
chr3	105367387	105367388	+	4	32.0	30.0	30.0	16.0	84.0	56.0
chr3	105367388	105367389	+	1	720.0	833.0	688.0	257.0	446.0	216.0
chr3	105367388	105367389	+	2	119.0	128.0	168.0	68.0	104.0	48.0
chr3	105367388	105367389	+	3	0.0	0.0	0.0	138.0	218.0	92.0
chr3	105367388	105367389	+	4	30.0	30.0	27.0	16.0	83.0	55.0
chr3	105367389	105367390	+	1	8.0	8.0	8.0	0.0	0.0	0.0
chr3	105367389	105367390	+	2	8.0	8.0	8.0	0.0	6.0	0.0
chr3	105367389	105367390	+	4	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105367390	105367391	+	1	711.0	836.0	710.0	256.0	456.0	235.0
chr3	105367390	105367391	+	2	135.0	129.0	164.0	62.0	110.0	42.0
chr3	105367390	105367391	+	3	0.0	0.0	0.0	143.0	220.0	86.0
chr3	105367390	105367391	+	4	32.0	30.0	28.0	12.0	73.0	56.0
chr3	105367391	105367392	+	1	773.0	887.0	766.0	276.0	474.0	238.0
chr3	105367391	105367392	+	2	136.0	136.0	184.0	70.0	120.0	48.0
chr3	105367391	105367392	+	3	0.0	0.0	0.0	160.0	240.0	96.0
chr3	105367391	105367392	+	4	32.0	32.0	32.0	16.0	78.0	56.0
chr3	105367392	105367393	+	1	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105367393	105367394	+	1	0.0	6.0	0.0	0.0	0.0	0.0
chr3	105367394	105367395	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105367399	105367400	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367405	105367406	+	3	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105367407	105367408	+	1	6.0	7.0	0.0	0.0	6.0	0.0
chr3	105367409	105367410	+	1	0.0	0.0	8.0	0.0	16.0	0.0
chr3	105367413	105367414	+	1	0.0	0.0	8.0	0.0	0.0	6.0
chr3	105367413	105367414	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367414	105367415	+	1	6.0	0.0	6.0	0.0	0.0	0.0
chr3	105367414	105367415	+	2	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105367414	105367415	+	3	0.0	0.0	0.0	0.0	6.0	0.0
chr3	105367415	105367416	+	1	674.0	822.0	676.0	254.0	418.0	217.0
chr3	105367415	105367416	+	2	128.0	124.0	156.0	61.0	116.0	38.0
chr3	105367415	105367416	+	3	0.0	0.0	0.0	119.0	209.0	62.0
chr3	105367415	105367416	+	4	32.0	29.0	30.0	14.0	86.0	50.0
chr3	105367416	105367417	+	1	729.0	865.0	725.0	276.0	468.0	238.0
chr3	105367416	105367417	+	2	138.0	128.0	170.0	68.0	120.0	44.0
chr3	105367416	105367417	+	3	0.0	0.0	0.0	146.0	239.0	77.0
chr3	105367416	105367417	+	4	30.0	30.0	30.0	16.0	86.0	52.0
chr3	105367417	105367418	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367418	105367419	+	1	0.0	0.0	7.0	0.0	0.0	0.0
chr3	105367418	105367419	+	2	0.0	0.0	0.0	0.0	13.0	6.0
chr3	105367423	105367424	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105367424	105367425	+	1	758.0	902.0	780.0	278.0	492.0	246.0
chr3	105367424	105367425	+	2	134.0	134.0	182.0	72.0	126.0	48.0
chr3	105367424	105367425	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105367424	105367425	+	4	32.0	32.0	30.0	16.0	86.0	56.0
chr3	105367425	105367426	+	1	759.0	884.0	766.0	282.0	488.0	246.0
chr3	105367425	105367426	+	2	141.0	134.0	178.0	70.0	128.0	48.0
chr3	105367425	105367426	+	3	0.0	0.0	0.0	160.0	248.0	94.0
chr3	105367425	105367426	+	4	32.0	32.0	30.0	16.0	86.0	56.0
chr3	105367427	105367428	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105367430	105367431	+	1	739.0	888.0	754.0	272.0	473.0	246.0
chr3	105367430	105367431	+	2	142.0	132.0	184.0	70.0	126.0	48.0
chr3	105367430	105367431	+	3	0.0	0.0	0.0	146.0	244.0	90.0
chr3	105367430	105367431	+	4	30.0	30.0	30.0	16.0	86.0	56.0
chr3	105367431	105367432	+	1	762.0	912.0	770.0	286.0	494.0	248.0
chr3	105367431	105367432	+	2	142.0	132.0	184.0	72.0	124.0	48.0
chr3	105367431	105367432	+	3	0.0	0.0	0.0	144.0	246.0	88.0
chr3	105367431	105367432	+	4	30.0	32.0	32.0	16.0	88.0	56.0
chr3	105367432	105367433	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367433	105367434	+	1	0.0	8.0	0.0	6.0	0.0	0.0
chr3	105367434	105367435	+	1	754.0	890.0	772.0	286.0	480.0	248.0
chr3	105367434	105367435	+	2	144.0	134.0	182.0	72.0	128.0	48.0
chr3	105367434	105367435	+	3	0.0	0.0	0.0	154.0	246.0	94.0
chr3	105367434	105367435	+	4	30.0	32.0	32.0	16.0	88.0	56.0
chr3	105367435	105367436	+	1	764.0	896.0	768.0	288.0	486.0	248.0
chr3	105367435	105367436	+	2	144.0	126.0	180.0	72.0	128.0	48.0
chr3	105367435	105367436	+	3	0.0	0.0	0.0	158.0	244.0	96.0
chr3	105367435	105367436	+	4	32.0	32.0	30.0	16.0	88.0	56.0
chr3	105367436	105367437	+	1	0.0	8.0	0.0	0.0	8.0	0.0
chr3	105367437	105367438	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367437	105367438	+	3	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105367438	105367439	+	1	733.0	864.0	705.0	285.0	469.0	236.0
chr3	105367438	105367439	+	2	142.0	130.0	156.0	72.0	116.0	48.0
chr3	105367438	105367439	+	3	0.0	0.0	0.0	149.0	240.0	71.0
chr3	105367438	105367439	+	4	32.0	32.0	32.0	16.0	80.0	56.0
chr3	105367439	105367440	+	1	0.0	0.0	0.0	0.0	0.0	7.0
chr3	105367441	105367442	+	1	742.0	886.0	702.0	280.0	488.0	232.0
chr3	105367441	105367442	+	2	144.0	134.0	176.0	72.0	128.0	48.0
chr3	105367441	105367442	+	3	0.0	0.0	0.0	158.0	248.0	84.0
chr3	105367441	105367442	+	4	32.0	32.0	24.0	16.0	72.0	56.0
chr3	105367442	105367443	+	1	8.0	8.0	0.0	0.0	0.0	8.0
chr3	105367442	105367443	+	2	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105367443	105367444	+	1	714.0	850.0	690.0	274.0	454.0	232.0
chr3	105367443	105367444	+	2	134.0	120.0	148.0	70.0	112.0	40.0
chr3	105367443	105367444	+	3	0.0	0.0	0.0	152.0	240.0	84.0
chr3	105367443	105367444	+	4	32.0	32.0	32.0	16.0	78.0	56.0
chr3	105367444	105367445	+	1	0.0	14.0	8.0	0.0	0.0	8.0
chr3	105367444	105367445	+	2	0.0	8.0	8.0	0.0	8.0	0.0
chr3	105367445	105367446	+	1	8.0	8.0	8.0	0.0	0.0	0.0
chr3	105367446	105367447	+	1	732.0	828.0	673.0	263.0	476.0	232.0
chr3	105367446	105367447	+	2	134.0	132.0	166.0	64.0	126.0	48.0
chr3	105367446	105367447	+	3	0.0	0.0	0.0	148.0	238.0	80.0
chr3	105367446	105367447	+	4	32.0	32.0	32.0	8.0	60.0	42.0
chr3	105367447	105367448	+	1	0.0	8.0	8.0	0.0	8.0	0.0
chr3	105367447	105367448	+	2	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367447	105367448	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367448	105367449	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367449	105367450	+	1	756.0	882.0	724.0	280.0	486.0	240.0
chr3	105367449	105367450	+	2	136.0	144.0	184.0	64.0	128.0	48.0
chr3	105367449	105367450	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105367449	105367450	+	4	32.0	22.0	32.0	16.0	80.0	48.0
chr3	105367450	105367451	+	1	764.0	902.0	717.0	264.0	476.0	240.0
chr3	105367450	105367451	+	2	136.0	136.0	180.0	64.0	120.0	40.0
chr3	105367450	105367451	+	3	0.0	0.0	0.0	160.0	246.0	94.0
chr3	105367450	105367451	+	4	32.0	16.0	32.0	16.0	80.0	48.0
chr3	105367451	105367452	+	1	8.0	8.0	8.0	0.0	0.0	0.0
chr3	105367451	105367452	+	4	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105367452	105367453	+	1	750.0	789.0	694.0	264.0	452.0	238.0
chr3	105367452	105367453	+	2	132.0	136.0	160.0	71.0	120.0	40.0
chr3	105367452	105367453	+	3	0.0	0.0	0.0	136.0	246.0	84.0
chr3	105367452	105367453	+	4	32.0	24.0	32.0	16.0	88.0	54.0
chr3	105367453	105367454	+	1	16.0	36.0	8.0	0.0	24.0	0.0
chr3	105367453	105367454	+	2	8.0	0.0	0.0	0.0	8.0	0.0
chr3	105367455	105367456	+	4	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367456	105367457	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105367457	105367458	+	1	8.0	0.0	6.0	0.0	0.0	0.0
chr3	105367458	105367459	+	1	716.0	812.0	708.0	258.0	440.0	235.0
chr3	105367458	105367459	+	2	134.0	126.0	166.0	64.0	120.0	48.0
chr3	105367458	105367459	+	3	0.0	0.0	0.0	134.0	222.0	88.0
chr3	105367458	105367459	+	4	32.0	24.0	30.0	16.0	88.0	46.0
chr3	105367460	105367461	+	1	731.0	850.0	711.0	262.0	472.0	226.0
chr3	105367460	105367461	+	2	144.0	142.0	164.0	72.0	118.0	48.0
chr3	105367460	105367461	+	3	0.0	0.0	0.0	142.0	232.0	96.0
chr3	105367460	105367461	+	4	32.0	24.0	24.0	16.0	80.0	48.0
chr3	105367461	105367462	+	1	736.0	856.0	736.0	264.0	472.0	224.0
chr3	105367461	105367462	+	2	144.0	144.0	158.0	72.0	120.0	48.0
chr3	105367461	105367462	+	3	0.0	0.0	0.0	144.0	232.0	96.0
chr3	105367461	105367462	+	4	32.0	24.0	24.0	16.0	80.0	48.0
chr3	105367463	105367464	+	1	790.0	896.0	749.0	256.0	464.0	224.0
chr3	105367463	105367464	+	2	144.0	144.0	174.0	64.0	128.0	48.0
chr3	105367463	105367464	+	3	0.0	0.0	0.0	144.0	240.0	72.0
chr3	105367463	105367464	+	4	32.0	24.0	32.0	16.0	86.0	56.0
chr3	105367464	105367465	+	1	776.0	896.0	764.0	246.0	464.0	238.0
chr3	105367464	105367465	+	2	144.0	144.0	168.0	64.0	128.0	48.0
chr3	105367464	105367465	+	3	0.0	0.0	0.0	144.0	248.0	80.0
chr3	105367464	105367465	+	4	32.0	32.0	30.0	16.0	88.0	56.0
chr3	105367465	105367466	+	1	0.0	0.0	0.0	6.0	0.0	0.0
chr3	105367465	105367466	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105367466	105367467	+	1	740.0	878.0	748.0	277.0	475.0	226.0
chr3	105367466	105367467	+	2	142.0	140.0	179.0	66.0	118.0	48.0
chr3	105367466	105367467	+	3	0.0	0.0	0.0	160.0	238.0	86.0
chr3	105367466	105367467	+	4	30.0	32.0	30.0	16.0	86.0	56.0
chr3	105367467	105367468	+	1	764.0	896.0	768.0	286.0	480.0	240.0
chr3	105367467	105367468	+	2	144.0	144.0	184.0	62.0	126.0	48.0
chr3	105367467	105367468	+	3	0.0	0.0	0.0	160.0	240.0	88.0
chr3	105367467	105367468	+	4	32.0	32.0	32.0	16.0	88.0	56.0
chr3	105367468	105367469	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367469	105367470	+	1	0.0	0.0	8.0	0.0	8.0	8.0
chr3	105367469	105367470	+	2	0.0	0.0	0.0	8.0	6.0	0.0
chr3	105367470	105367471	+	1	742.0	826.0	680.0	262.0	423.0	240.0
chr3	105367470	105367471	+	2	129.0	140.0	173.0	62.0	124.0	46.0
chr3	105367470	105367471	+	3	0.0	0.0	0.0	146.0	233.0	86.0
chr3	105367470	105367471	+	4	32.0	32.0	32.0	16.0	74.0	56.0
chr3	105367471	105367472	+	1	0.0	8.0	14.0	0.0	8.0	0.0
chr3	105367471	105367472	+	3	0.0	0.0	0.0	8.0	8.0	0.0
chr3	105367471	105367472	+	4	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105367472	105367473	+	1	6.0	22.0	8.0	0.0	14.0	8.0
chr3	105367472	105367473	+	2	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105367472	105367473	+	3	0.0	0.0	0.0	12.0	0.0	0.0
chr3	105367473	105367474	+	1	776.0	900.0	757.0	286.0	474.0	246.0
chr3	105367473	105367474	+	2	136.0	140.0	184.0	70.0	128.0	48.0
chr3	105367473	105367474	+	3	0.0	0.0	0.0	160.0	232.0	94.0
chr3	105367473	105367474	+	4	32.0	30.0	32.0	16.0	82.0	56.0
chr3	105367477	105367478	+	1	754.0	889.0	745.0	284.0	482.0	248.0
chr3	105367477	105367478	+	2	140.0	142.0	182.0	62.0	127.0	46.0
chr3	105367477	105367478	+	3	0.0	0.0	0.0	155.0	244.0	92.0
chr3	105367477	105367478	+	4	28.0	32.0	32.0	14.0	88.0	56.0
chr3	105367478	105367479	+	1	788.0	918.0	776.0	286.0	492.0	248.0
chr3	105367478	105367479	+	2	144.0	144.0	184.0	72.0	128.0	48.0
chr3	105367478	105367479	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105367478	105367479	+	4	32.0	32.0	32.0	16.0	88.0	56.0
chr3	105520067	105520068	+	1	799.0	934.0	777.0	286.0	496.0	256.0
chr3	105520067	105520068	+	2	144.0	144.0	182.0	70.0	136.0	48.0
chr3	105520067	105520068	+	3	0.0	0.0	0.0	160.0	248.0	88.0
chr3	105520067	105520068	+	4	32.0	32.0	32.0	16.0	88.0	56.0
chr3	105520068	105520069	+	1	792.0	932.0	774.0	286.0	492.0	255.0
chr3	105520068	105520069	+	2	142.0	141.0	184.0	70.0	136.0	48.0
chr3	105520068	105520069	+	3	0.0	0.0	0.0	160.0	246.0	88.0
chr3	105520068	105520069	+	4	32.0	32.0	32.0	16.0	88.0	56.0
chr3	105520078	105520079	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr3	105520081	105520082	+	1	790.0	938.0	784.0	288.0	492.0	248.0
chr3	105520081	105520082	+	2	144.0	142.0	184.0	72.0	136.0	48.0
chr3	105520081	105520082	+	3	0.0	0.0	0.0	156.0	240.0	96.0
chr3	105520081	105520082	+	4	30.0	40.0	32.0	16.0	88.0	56.0
chr3	105520085	105520086	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105520087	105520088	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520088	105520089	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105520090	105520091	+	1	792.0	940.0	780.0	286.0	500.0	256.0
chr3	105520090	105520091	+	2	144.0	144.0	176.0	72.0	126.0	48.0
chr3	105520090	105520091	+	3	0.0	0.0	0.0	158.0	248.0	94.0
chr3	105520090	105520091	+	4	32.0	38.0	32.0	16.0	87.0	56.0
chr3	105520092	105520093	+	3	0.0	0.0	0.0	0.0	0.0	8.0
chr3	105520093	105520094	+	1	791.0	942.0	790.0	288.0	500.0	256.0
chr3	105520093	105520094	+	2	144.0	142.0	184.0	72.0	134.0	48.0
chr3	105520093	105520094	+	3	0.0	0.0	0.0	160.0	244.0	96.0
chr3	105520093	105520094	+	4	32.0	40.0	32.0	16.0	86.0	56.0
chr3	105520094	105520095	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105520095	105520096	+	1	6.0	0.0	0.0	0.0	0.0	0.0
chr3	105520095	105520096	+	3	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105520096	105520097	+	1	0.0	0.0	6.0	0.0	6.0	0.0
chr3	105520098	105520099	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105520104	105520105	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520105	105520106	+	1	788.0	952.0	774.0	288.0	504.0	256.0
chr3	105520105	105520106	+	2	144.0	144.0	176.0	72.0	134.0	48.0
chr3	105520105	105520106	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105520105	105520106	+	4	32.0	40.0	32.0	16.0	88.0	54.0
chr3	105520106	105520107	+	1	800.0	952.0	784.0	288.0	504.0	256.0
chr3	105520106	105520107	+	2	144.0	144.0	184.0	72.0	136.0	48.0
chr3	105520106	105520107	+	3	0.0	0.0	0.0	160.0	246.0	96.0
chr3	105520106	105520107	+	4	32.0	40.0	32.0	16.0	88.0	56.0
chr3	105520108	105520109	+	1	16.0	0.0	0.0	0.0	8.0	0.0
chr3	105520108	105520109	+	2	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520110	105520111	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105520111	105520112	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520112	105520113	+	1	798.0	950.0	774.0	288.0	502.0	248.0
chr3	105520112	105520113	+	2	144.0	128.0	184.0	72.0	136.0	48.0
chr3	105520112	105520113	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105520112	105520113	+	4	32.0	40.0	32.0	16.0	88.0	56.0
chr3	105520114	105520115	+	1	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520114	105520115	+	3	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105520115	105520116	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105520116	105520117	+	1	802.0	922.0	764.0	276.0	494.0	256.0
chr3	105520116	105520117	+	2	136.0	144.0	174.0	72.0	134.0	48.0
chr3	105520116	105520117	+	3	0.0	0.0	0.0	159.0	238.0	96.0
chr3	105520116	105520117	+	4	32.0	40.0	32.0	16.0	88.0	54.0
chr3	105520117	105520118	+	1	816.0	926.0	784.0	288.0	504.0	262.0
chr3	105520117	105520118	+	2	136.0	144.0	184.0	72.0	134.0	48.0
chr3	105520117	105520118	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105520117	105520118	+	4	32.0	40.0	32.0	16.0	88.0	56.0
chr3	105520118	105520119	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105520118	105520119	+	2	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520119	105520120	+	1	6.0	8.0	8.0	0.0	0.0	0.0
chr3	105520120	105520121	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105520121	105520122	+	1	767.0	909.0	774.0	286.0	504.0	260.0
chr3	105520121	105520122	+	2	144.0	142.0	168.0	72.0	136.0	48.0
chr3	105520121	105520122	+	3	0.0	0.0	0.0	158.0	244.0	94.0
chr3	105520121	105520122	+	4	32.0	38.0	24.0	16.0	88.0	56.0
chr3	105520122	105520123	+	1	792.0	942.0	784.0	288.0	496.0	262.0
chr3	105520122	105520123	+	2	144.0	144.0	176.0	72.0	136.0	48.0
chr3	105520122	105520123	+	3	0.0	0.0	0.0	160.0	248.0	88.0
chr3	105520122	105520123	+	4	32.0	32.0	32.0	16.0	88.0	56.0
chr3	105520125	105520126	+	1	784.0	927.0	757.0	274.0	489.0	252.0
chr3	105520125	105520126	+	2	141.0	140.0	172.0	70.0	134.0	46.0
chr3	105520125	105520126	+	3	0.0	0.0	0.0	145.0	240.0	86.0
chr3	105520125	105520126	+	4	30.0	40.0	32.0	14.0	88.0	56.0
chr3	105520126	105520127	+	3	0.0	0.0	0.0	0.0	0.0	6.0
chr3	105520129	105520130	+	2	8.0	0.0	0.0	0.0	0.0	0.0
chr3	105520130	105520131	+	1	792.0	949.0	774.0	288.0	504.0	264.0
chr3	105520130	105520131	+	2	144.0	144.0	184.0	72.0	136.0	48.0
chr3	105520130	105520131	+	3	0.0	0.0	0.0	160.0	246.0	96.0
chr3	105520130	105520131	+	4	32.0	40.0	40.0	16.0	88.0	56.0
chr3	105520132	105520133	+	1	8.0	0.0	8.0	0.0	0.0	0.0
chr3	105520132	105520133	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105520134	105520135	+	1	796.0	943.0	762.0	286.0	496.0	264.0
chr3	105520134	105520135	+	2	140.0	144.0	184.0	64.0	136.0	48.0
chr3	105520134	105520135	+	3	0.0	0.0	0.0	156.0	246.0	78.0
chr3	105520134	105520135	+	4	32.0	40.0	40.0	16.0	88.0	56.0
chr3	105520135	105520136	+	1	816.0	946.0	780.0	280.0	504.0	264.0
chr3	105520135	105520136	+	2	136.0	144.0	176.0	72.0	136.0	48.0
chr3	105520135	105520136	+	3	0.0	0.0	0.0	160.0	246.0	88.0
chr3	105520135	105520136	+	4	32.0	40.0	40.0	16.0	88.0	56.0
chr3	105520136	105520137	+	2	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105520137	105520138	+	1	799.0	946.0	772.0	285.0	504.0	262.0
chr3	105520137	105520138	+	2	140.0	136.0	182.0	62.0	128.0	48.0
chr3	105520137	105520138	+	3	0.0	0.0	0.0	160.0	248.0	96.0
chr3	105520137	105520138	+	4	30.0	40.0	40.0	16.0	84.0	56.0
chr3	105520142	105520143	+	3	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105520143	105520144	+	1	805.0	915.0	773.0	284.0	474.0	246.0
chr3	105520143	105520144	+	2	144.0	136.0	180.0	70.0	136.0	40.0
chr3	105520143	105520144	+	3	0.0	0.0	0.0	160.0	230.0	96.0
chr3	105520143	105520144	+	4	32.0	38.0	40.0	16.0	86.0	56.0
