chrom	start0	end0	strand	ZN_transcript_index	HornerLab_M1pA_no_sample_id_20250213_1949_3B_PBC38951_2f55671c_pod5_5genes	HornerLab_M2pA_no_sample_id_20250213_1949_3C_PBC17736_c6754256_pod5_5genes	HornerLab_M3pA_no_sample_id_20250213_1950_3D_PBC17512_3a773761_pod5_5genes	HornerLab_Z1pA_no_sample_id_20250213_1950_3E_PBC48691_3a030c77_pod5_5genes	HornerLab_Z2pA_no_sample_id_20250213_1951_3F_PBC38885_f4e4aacc_pod5_5genes	HornerLab_Z3pA_no_sample_id_20250213_1951_3G_PBC48550_1032943c_pod5_5genes
chr3	105541678	105541679	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541683	105541684	+	1	878.0	1133.0	969.0	320.0	572.0	352.0
chr3	105541683	105541684	+	2	160.0	175.0	202.0	72.0	141.0	56.0
chr3	105541683	105541684	+	4	40.0	37.0	40.0	16.0	101.0	64.0
chr3	105541687	105541688	+	1	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105541689	105541690	+	1	888.0	1128.0	944.0	312.0	565.0	348.0
chr3	105541689	105541690	+	2	160.0	169.0	201.0	72.0	138.0	56.0
chr3	105541689	105541690	+	4	40.0	40.0	28.0	16.0	104.0	58.0
chr3	105541690	105541691	+	1	899.0	1126.0	962.0	323.0	577.0	351.0
chr3	105541690	105541691	+	2	160.0	170.0	202.0	72.0	144.0	56.0
chr3	105541690	105541691	+	4	40.0	40.0	37.0	16.0	98.0	64.0
chr3	105541694	105541695	+	1	850.0	1074.0	917.0	312.0	515.0	347.0
chr3	105541694	105541695	+	2	157.0	166.0	199.0	66.0	137.0	56.0
chr3	105541694	105541695	+	4	37.0	37.0	40.0	16.0	98.0	58.0
chr3	105541695	105541696	+	1	890.0	1134.0	943.0	321.0	560.0	359.0
chr3	105541695	105541696	+	2	156.0	176.0	199.0	68.0	140.0	56.0
chr3	105541695	105541696	+	4	37.0	40.0	40.0	16.0	101.0	64.0
chr3	105541696	105541697	+	1	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105541697	105541698	+	1	794.0	1030.0	868.0	296.0	525.0	317.0
chr3	105541697	105541698	+	2	141.0	155.0	181.0	63.0	134.0	52.0
chr3	105541697	105541698	+	4	37.0	37.0	34.0	13.0	98.0	58.0
chr3	105541698	105541699	+	1	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105541700	105541701	+	1	909.0	1151.0	969.0	327.0	572.0	362.0
chr3	105541700	105541701	+	2	160.0	173.0	208.0	72.0	144.0	56.0
chr3	105541700	105541701	+	4	40.0	40.0	40.0	16.0	104.0	61.0
chr3	105541702	105541703	+	1	906.0	1154.0	972.0	329.0	581.0	362.0
chr3	105541702	105541703	+	2	160.0	167.0	208.0	72.0	144.0	56.0
chr3	105541702	105541703	+	4	40.0	40.0	40.0	16.0	104.0	61.0
chr3	105541705	105541706	+	1	885.0	1122.0	941.0	315.0	549.0	339.0
chr3	105541705	105541706	+	2	154.0	163.0	208.0	64.0	138.0	56.0
chr3	105541705	105541706	+	4	40.0	39.0	37.0	16.0	104.0	55.0
chr3	105541707	105541708	+	1	909.0	1147.0	969.0	329.0	566.0	365.0
chr3	105541707	105541708	+	2	157.0	170.0	205.0	72.0	138.0	56.0
chr3	105541707	105541708	+	4	40.0	40.0	40.0	16.0	98.0	61.0
chr3	105541708	105541709	+	1	902.0	1152.0	991.0	330.0	578.0	367.0
chr3	105541708	105541709	+	2	160.0	176.0	208.0	69.0	141.0	56.0
chr3	105541708	105541709	+	4	40.0	40.0	37.0	16.0	104.0	64.0
chr3	105541719	105541720	+	1	914.0	1165.0	997.0	333.0	592.0	368.0
chr3	105541719	105541720	+	2	160.0	176.0	207.0	72.0	144.0	56.0
chr3	105541719	105541720	+	4	37.0	40.0	40.0	16.0	104.0	64.0
chr3	105541721	105541722	+	1	914.0	1146.0	976.0	336.0	586.0	357.0
chr3	105541721	105541722	+	2	160.0	176.0	208.0	69.0	144.0	56.0
chr3	105541721	105541722	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541723	105541724	+	1	917.0	1165.0	981.0	341.0	592.0	373.0
chr3	105541723	105541724	+	2	160.0	176.0	203.0	72.0	140.0	56.0
chr3	105541723	105541724	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541724	105541725	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105541725	105541726	+	1	823.0	1058.0	874.0	299.0	539.0	349.0
chr3	105541725	105541726	+	2	154.0	164.0	191.0	61.0	127.0	44.0
chr3	105541725	105541726	+	4	40.0	40.0	34.0	8.0	97.0	61.0
chr3	105541726	105541727	+	1	885.0	1146.0	945.0	330.0	576.0	368.0
chr3	105541726	105541727	+	2	157.0	176.0	197.0	72.0	136.0	56.0
chr3	105541726	105541727	+	4	40.0	40.0	40.0	8.0	104.0	64.0
chr3	105541727	105541728	+	1	906.0	1160.0	974.0	338.0	592.0	368.0
chr3	105541727	105541728	+	2	160.0	176.0	197.0	72.0	144.0	56.0
chr3	105541727	105541728	+	4	40.0	40.0	40.0	13.0	104.0	64.0
chr3	105541728	105541729	+	1	912.0	1157.0	970.0	338.0	592.0	373.0
chr3	105541728	105541729	+	2	160.0	176.0	205.0	72.0	144.0	56.0
chr3	105541728	105541729	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541729	105541730	+	1	917.0	1165.0	994.0	341.0	583.0	376.0
chr3	105541729	105541730	+	2	160.0	176.0	205.0	72.0	144.0	56.0
chr3	105541729	105541730	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541730	105541731	+	1	914.0	1165.0	994.0	338.0	589.0	365.0
chr3	105541730	105541731	+	2	160.0	176.0	208.0	72.0	144.0	53.0
chr3	105541730	105541731	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541731	105541732	+	1	911.0	1168.0	994.0	341.0	592.0	364.0
chr3	105541731	105541732	+	2	160.0	173.0	205.0	72.0	144.0	56.0
chr3	105541731	105541732	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541734	105541735	+	1	902.0	1128.0	958.0	315.0	580.0	352.0
chr3	105541734	105541735	+	2	145.0	167.0	202.0	72.0	141.0	56.0
chr3	105541734	105541735	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105541735	105541736	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105541736	105541737	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr3	105541737	105541738	+	1	911.0	1140.0	965.0	343.0	589.0	358.0
chr3	105541737	105541738	+	2	156.0	176.0	205.0	69.0	141.0	53.0
chr3	105541737	105541738	+	4	40.0	40.0	40.0	16.0	98.0	64.0
chr3	105541740	105541741	+	1	0.0	0.0	5.0	0.0	7.0	0.0
chr3	105541741	105541742	+	1	0.0	0.0	8.0	0.0	8.0	0.0
chr3	105541745	105541746	+	1	889.0	1125.0	959.0	335.0	552.0	346.0
chr3	105541745	105541746	+	2	150.0	164.0	193.0	63.0	144.0	56.0
chr3	105541745	105541746	+	4	40.0	40.0	40.0	16.0	101.0	64.0
chr3	105541746	105541747	+	1	847.0	1057.0	887.0	313.0	534.0	342.0
chr3	105541746	105541747	+	2	150.0	158.0	190.0	58.0	135.0	55.0
chr3	105541746	105541747	+	4	37.0	40.0	39.0	16.0	92.0	61.0
chr3	105541748	105541749	+	1	872.0	1105.0	915.0	324.0	558.0	364.0
chr3	105541748	105541749	+	2	160.0	164.0	196.0	60.0	141.0	56.0
chr3	105541748	105541749	+	4	37.0	34.0	40.0	16.0	101.0	63.0
chr3	105541751	105541752	+	1	13.0	10.0	0.0	0.0	0.0	0.0
chr3	105541751	105541752	+	2	0.0	0.0	0.0	5.0	0.0	0.0
chr3	105541752	105541753	+	1	887.0	1120.0	985.0	341.0	564.0	370.0
chr3	105541752	105541753	+	2	160.0	165.0	205.0	53.0	141.0	56.0
chr3	105541752	105541753	+	4	40.0	39.0	40.0	16.0	101.0	64.0
chr3	105541753	105541754	+	1	5.0	8.0	0.0	0.0	0.0	0.0
chr3	105541753	105541754	+	2	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105541754	105541755	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105541755	105541756	+	1	902.0	1106.0	930.0	329.0	559.0	367.0
chr3	105541755	105541756	+	2	153.0	167.0	208.0	58.0	144.0	56.0
chr3	105541755	105541756	+	4	40.0	40.0	40.0	16.0	98.0	61.0
chr3	105541756	105541757	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105541757	105541758	+	1	874.0	1112.0	932.0	328.0	567.0	358.0
chr3	105541757	105541758	+	2	152.0	166.0	202.0	61.0	141.0	56.0
chr3	105541757	105541758	+	4	37.0	40.0	40.0	16.0	92.0	64.0
chr3	105541758	105541759	+	1	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105541760	105541761	+	1	8.0	0.0	5.0	0.0	0.0	0.0
chr3	105541760	105541761	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105541760	105541761	+	4	0.0	0.0	0.0	0.0	10.0	0.0
chr3	105541761	105541762	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105541762	105541763	+	1	793.0	1043.0	894.0	296.0	559.0	348.0
chr3	105541762	105541763	+	2	138.0	165.0	191.0	50.0	119.0	45.0
chr3	105541762	105541763	+	4	32.0	40.0	40.0	16.0	98.0	61.0
chr3	105545222	105545223	+	1	875.0	1123.0	943.0	319.0	549.0	352.0
chr3	105545222	105545223	+	2	146.0	169.0	199.0	63.0	140.0	56.0
chr3	105545222	105545223	+	4	37.0	37.0	37.0	16.0	92.0	61.0
chr3	105545223	105545224	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545224	105545225	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105545226	105545227	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545226	105545227	+	2	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105545227	105545228	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545228	105545229	+	1	922.0	1175.0	1003.0	341.0	592.0	373.0
chr3	105545228	105545229	+	2	160.0	173.0	205.0	72.0	141.0	56.0
chr3	105545228	105545229	+	4	40.0	40.0	40.0	16.0	104.0	64.0
chr3	105545232	105545233	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105545233	105545234	+	1	0.0	0.0	0.0	8.0	5.0	0.0
chr3	105545238	105545239	+	1	905.0	1131.0	987.0	343.0	590.0	350.0
chr3	105545238	105545239	+	2	162.0	164.0	208.0	72.0	141.0	56.0
chr3	105545238	105545239	+	4	40.0	40.0	40.0	16.0	96.0	64.0
chr3	105545239	105545240	+	1	918.0	1168.0	999.0	337.0	588.0	363.0
chr3	105545239	105545240	+	2	162.0	173.0	208.0	72.0	141.0	56.0
chr3	105545239	105545240	+	4	39.0	40.0	40.0	16.0	101.0	64.0
chr3	105545240	105545241	+	1	904.0	1173.0	989.0	337.0	585.0	376.0
chr3	105545240	105545241	+	2	168.0	175.0	208.0	72.0	144.0	56.0
chr3	105545240	105545241	+	4	40.0	40.0	40.0	16.0	101.0	64.0
chr3	105545243	105545244	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105545244	105545245	+	1	904.0	1147.0	984.0	334.0	558.0	349.0
chr3	105545244	105545245	+	2	159.0	175.0	202.0	72.0	143.0	56.0
chr3	105545244	105545245	+	4	37.0	40.0	40.0	16.0	103.0	61.0
chr3	105545245	105545246	+	1	915.0	1170.0	1004.0	339.0	585.0	370.0
chr3	105545245	105545246	+	2	162.0	181.0	208.0	69.0	144.0	50.0
chr3	105545245	105545246	+	4	40.0	40.0	40.0	16.0	101.0	63.0
chr3	105545248	105545249	+	1	8.0	5.0	0.0	0.0	0.0	0.0
chr3	105545248	105545249	+	2	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105545250	105545251	+	1	925.0	1180.0	1026.0	360.0	592.0	365.0
chr3	105545250	105545251	+	2	168.0	184.0	208.0	69.0	144.0	56.0
chr3	105545250	105545251	+	4	40.0	40.0	40.0	16.0	109.0	64.0
chr3	105545251	105545252	+	1	5.0	0.0	13.0	0.0	0.0	5.0
chr3	105545252	105545253	+	1	911.0	1169.0	1018.0	357.0	588.0	362.0
chr3	105545252	105545253	+	2	168.0	184.0	208.0	69.0	141.0	56.0
chr3	105545252	105545253	+	4	40.0	40.0	40.0	16.0	111.0	64.0
chr3	105545253	105545254	+	1	921.0	1182.0	1007.0	351.0	582.0	363.0
chr3	105545253	105545254	+	2	168.0	172.0	205.0	72.0	140.0	53.0
chr3	105545253	105545254	+	4	40.0	40.0	40.0	16.0	112.0	61.0
chr3	105545257	105545258	+	1	921.0	1191.0	1022.0	357.0	594.0	379.0
chr3	105545257	105545258	+	2	168.0	184.0	199.0	72.0	144.0	56.0
chr3	105545257	105545258	+	4	40.0	40.0	40.0	16.0	112.0	64.0
chr3	105545260	105545261	+	1	917.0	1179.0	999.0	358.0	572.0	372.0
chr3	105545260	105545261	+	2	163.0	184.0	199.0	72.0	144.0	56.0
chr3	105545260	105545261	+	4	40.0	47.0	37.0	8.0	112.0	61.0
chr3	105545262	105545263	+	1	935.0	1196.0	1031.0	357.0	597.0	384.0
chr3	105545262	105545263	+	2	168.0	180.0	205.0	72.0	144.0	56.0
chr3	105545262	105545263	+	4	40.0	48.0	40.0	16.0	109.0	61.0
chr3	105545263	105545264	+	1	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105545264	105545265	+	1	923.0	1178.0	987.0	349.0	579.0	369.0
chr3	105545264	105545265	+	2	164.0	181.0	204.0	72.0	144.0	52.0
chr3	105545264	105545265	+	4	40.0	45.0	40.0	16.0	112.0	61.0
chr3	105545266	105545267	+	1	921.0	1199.0	1025.0	354.0	600.0	380.0
chr3	105545266	105545267	+	2	164.0	181.0	205.0	69.0	141.0	55.0
chr3	105545266	105545267	+	4	40.0	42.0	40.0	13.0	109.0	64.0
chr3	105545269	105545270	+	1	0.0	7.0	5.0	0.0	0.0	8.0
chr3	105545269	105545270	+	2	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105545273	105545274	+	1	941.0	1205.0	1030.0	360.0	600.0	384.0
chr3	105545273	105545274	+	2	165.0	184.0	208.0	72.0	144.0	56.0
chr3	105545273	105545274	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105545280	105545281	+	1	926.0	1181.0	1013.0	336.0	589.0	364.0
chr3	105545280	105545281	+	2	162.0	178.0	202.0	69.0	140.0	56.0
chr3	105545280	105545281	+	4	40.0	48.0	40.0	13.0	112.0	64.0
chr3	105545284	105545285	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545286	105545287	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105545289	105545290	+	1	935.0	1202.0	1030.0	354.0	599.0	384.0
chr3	105545289	105545290	+	2	159.0	181.0	205.0	72.0	138.0	56.0
chr3	105545289	105545290	+	4	37.0	48.0	37.0	16.0	112.0	61.0
chr3	105545291	105545292	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545293	105545294	+	1	879.0	1146.0	965.0	338.0	579.0	353.0
chr3	105545293	105545294	+	2	159.0	181.0	194.0	61.0	140.0	56.0
chr3	105545293	105545294	+	4	40.0	42.0	40.0	8.0	109.0	61.0
chr3	105545294	105545295	+	1	0.0	0.0	0.0	0.0	0.0	13.0
chr3	105545294	105545295	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545295	105545296	+	1	923.0	1194.0	1034.0	345.0	590.0	370.0
chr3	105545295	105545296	+	2	165.0	184.0	191.0	72.0	135.0	56.0
chr3	105545295	105545296	+	4	40.0	48.0	40.0	16.0	106.0	64.0
chr3	105545296	105545297	+	1	941.0	1198.0	1042.0	360.0	608.0	370.0
chr3	105545296	105545297	+	2	168.0	184.0	197.0	72.0	141.0	56.0
chr3	105545296	105545297	+	4	40.0	45.0	40.0	16.0	112.0	64.0
chr3	105545298	105545299	+	1	926.0	1182.0	1014.0	357.0	595.0	378.0
chr3	105545298	105545299	+	2	162.0	183.0	194.0	66.0	133.0	56.0
chr3	105545298	105545299	+	4	40.0	45.0	37.0	16.0	104.0	64.0
chr3	105545300	105545301	+	1	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105545301	105545302	+	1	0.0	8.0	5.0	0.0	0.0	0.0
chr3	105545302	105545303	+	1	16.0	13.0	0.0	13.0	0.0	0.0
chr3	105545305	105545306	+	1	914.0	1177.0	998.0	336.0	595.0	371.0
chr3	105545305	105545306	+	2	156.0	178.0	199.0	66.0	144.0	53.0
chr3	105545305	105545306	+	4	37.0	48.0	40.0	16.0	106.0	61.0
chr3	105545306	105545307	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545307	105545308	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545308	105545309	+	1	923.0	1168.0	1000.0	345.0	593.0	371.0
chr3	105545308	105545309	+	2	159.0	175.0	204.0	71.0	141.0	56.0
chr3	105545308	105545309	+	4	37.0	48.0	37.0	16.0	112.0	64.0
chr3	105545311	105545312	+	1	938.0	1216.0	1061.0	360.0	608.0	384.0
chr3	105545311	105545312	+	2	168.0	184.0	208.0	72.0	144.0	56.0
chr3	105545311	105545312	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105545312	105545313	+	1	913.0	1193.0	1051.0	353.0	599.0	372.0
chr3	105545312	105545313	+	2	168.0	181.0	207.0	72.0	141.0	56.0
chr3	105545312	105545313	+	4	39.0	48.0	40.0	16.0	109.0	64.0
chr3	105545316	105545317	+	1	923.0	1187.0	1017.0	349.0	593.0	366.0
chr3	105545316	105545317	+	2	159.0	184.0	202.0	69.0	144.0	56.0
chr3	105545316	105545317	+	4	40.0	48.0	37.0	16.0	112.0	61.0
chr3	105545317	105545318	+	1	937.0	1207.0	1034.0	348.0	599.0	372.0
chr3	105545317	105545318	+	2	165.0	181.0	205.0	72.0	138.0	56.0
chr3	105545317	105545318	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105545322	105545323	+	1	12.0	0.0	0.0	0.0	0.0	0.0
chr3	105545323	105545324	+	2	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105545324	105545325	+	2	0.0	0.0	0.0	0.0	7.0	0.0
chr3	105545325	105545326	+	1	911.0	1163.0	1040.0	338.0	590.0	380.0
chr3	105545325	105545326	+	2	165.0	177.0	195.0	66.0	135.0	56.0
chr3	105545325	105545326	+	4	40.0	48.0	37.0	13.0	112.0	63.0
chr3	105545327	105545328	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105545329	105545330	+	1	938.0	1203.0	1052.0	345.0	599.0	375.0
chr3	105545329	105545330	+	2	168.0	184.0	198.0	72.0	141.0	56.0
chr3	105545329	105545330	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105545332	105545333	+	1	925.0	1182.0	1046.0	348.0	586.0	381.0
chr3	105545332	105545333	+	2	168.0	184.0	205.0	66.0	144.0	56.0
chr3	105545332	105545333	+	4	37.0	48.0	40.0	16.0	109.0	64.0
chr3	105545333	105545334	+	1	933.0	1206.0	1043.0	345.0	601.0	380.0
chr3	105545333	105545334	+	2	165.0	184.0	201.0	72.0	144.0	56.0
chr3	105545333	105545334	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105545334	105545335	+	1	938.0	1203.0	1055.0	357.0	607.0	384.0
chr3	105545334	105545335	+	2	165.0	184.0	199.0	69.0	144.0	56.0
chr3	105545334	105545335	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547149	105547150	+	1	943.0	1206.0	1057.0	348.0	602.0	384.0
chr3	105547149	105547150	+	2	168.0	181.0	208.0	72.0	152.0	56.0
chr3	105547149	105547150	+	4	40.0	48.0	37.0	16.0	112.0	64.0
chr3	105547151	105547152	+	1	932.0	1198.0	1046.0	347.0	592.0	381.0
chr3	105547151	105547152	+	2	168.0	184.0	206.0	72.0	152.0	56.0
chr3	105547151	105547152	+	4	40.0	45.0	37.0	16.0	112.0	64.0
chr3	105547152	105547153	+	1	935.0	1183.0	1034.0	347.0	601.0	375.0
chr3	105547152	105547153	+	2	165.0	183.0	213.0	72.0	149.0	56.0
chr3	105547152	105547153	+	4	40.0	42.0	36.0	16.0	104.0	64.0
chr3	105547154	105547155	+	1	926.0	1185.0	1043.0	346.0	612.0	347.0
chr3	105547154	105547155	+	2	168.0	181.0	210.0	72.0	151.0	56.0
chr3	105547154	105547155	+	4	40.0	45.0	32.0	16.0	101.0	64.0
chr3	105547157	105547158	+	1	941.0	1193.0	1064.0	359.0	621.0	384.0
chr3	105547157	105547158	+	2	168.0	183.0	209.0	72.0	152.0	53.0
chr3	105547157	105547158	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547159	105547160	+	1	0.0	0.0	0.0	8.0	0.0	0.0
chr3	105547159	105547160	+	2	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105547161	105547162	+	1	0.0	8.0	8.0	0.0	0.0	0.0
chr3	105547161	105547162	+	2	0.0	0.0	0.0	0.0	0.0	5.0
chr3	105547163	105547164	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547163	105547164	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105547165	105547166	+	1	910.0	1179.0	1027.0	354.0	610.0	364.0
chr3	105547165	105547166	+	2	168.0	181.0	204.0	72.0	160.0	53.0
chr3	105547165	105547166	+	4	40.0	41.0	40.0	13.0	109.0	61.0
chr3	105547167	105547168	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547168	105547169	+	2	5.0	0.0	0.0	0.0	0.0	0.0
chr3	105547169	105547170	+	1	893.0	1121.0	981.0	341.0	598.0	343.0
chr3	105547169	105547170	+	2	149.0	159.0	193.0	66.0	148.0	44.0
chr3	105547169	105547170	+	4	39.0	48.0	37.0	10.0	106.0	58.0
chr3	105547170	105547171	+	1	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105547176	105547177	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr3	105547177	105547178	+	1	978.0	1196.0	1052.0	360.0	623.0	373.0
chr3	105547177	105547178	+	2	168.0	165.0	200.0	72.0	160.0	48.0
chr3	105547177	105547178	+	4	40.0	48.0	40.0	16.0	109.0	64.0
chr3	105547178	105547179	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105547184	105547185	+	1	951.0	1191.0	1030.0	363.0	623.0	360.0
chr3	105547184	105547185	+	2	160.0	172.0	206.0	66.0	157.0	50.0
chr3	105547184	105547185	+	4	40.0	45.0	40.0	16.0	112.0	64.0
chr3	105547188	105547189	+	1	0.0	0.0	0.0	0.0	0.0	8.0
chr3	105547189	105547190	+	1	0.0	0.0	8.0	0.0	0.0	7.0
chr3	105547189	105547190	+	4	0.0	0.0	0.0	0.0	5.0	0.0
chr3	105547190	105547191	+	4	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547191	105547192	+	1	936.0	1162.0	997.0	355.0	594.0	373.0
chr3	105547191	105547192	+	2	151.0	178.0	204.0	72.0	157.0	56.0
chr3	105547191	105547192	+	4	32.0	48.0	34.0	16.0	103.0	64.0
chr3	105547193	105547194	+	1	0.0	8.0	0.0	0.0	0.0	0.0
chr3	105547194	105547195	+	1	975.0	1197.0	1025.0	367.0	632.0	381.0
chr3	105547194	105547195	+	2	165.0	192.0	213.0	69.0	157.0	56.0
chr3	105547194	105547195	+	4	40.0	48.0	36.0	16.0	101.0	64.0
chr3	105547195	105547196	+	1	5.0	0.0	0.0	0.0	8.0	0.0
chr3	105547195	105547196	+	2	0.0	5.0	0.0	0.0	0.0	0.0
chr3	105547197	105547198	+	1	972.0	1204.0	1041.0	364.0	632.0	378.0
chr3	105547197	105547198	+	2	162.0	189.0	213.0	72.0	159.0	56.0
chr3	105547197	105547198	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547199	105547200	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547200	105547201	+	1	978.0	1212.0	1050.0	367.0	629.0	384.0
chr3	105547200	105547201	+	2	168.0	192.0	210.0	72.0	160.0	56.0
chr3	105547200	105547201	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547201	105547202	+	1	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547202	105547203	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547203	105547204	+	1	0.0	0.0	5.0	0.0	0.0	8.0
chr3	105547204	105547205	+	1	0.0	7.0	5.0	0.0	0.0	8.0
chr3	105547204	105547205	+	4	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547207	105547208	+	1	957.0	1220.0	1069.0	373.0	632.0	369.0
chr3	105547207	105547208	+	2	168.0	192.0	213.0	72.0	160.0	56.0
chr3	105547207	105547208	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547208	105547209	+	1	973.0	1221.0	1066.0	373.0	626.0	381.0
chr3	105547208	105547209	+	2	168.0	192.0	213.0	72.0	160.0	56.0
chr3	105547208	105547209	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547209	105547210	+	1	976.0	1224.0	1066.0	376.0	629.0	386.0
chr3	105547209	105547210	+	2	168.0	192.0	210.0	72.0	160.0	56.0
chr3	105547209	105547210	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547211	105547212	+	2	0.0	0.0	8.0	0.0	0.0	0.0
chr3	105547212	105547213	+	1	960.0	1212.0	1042.0	367.0	626.0	377.0
chr3	105547212	105547213	+	2	167.0	189.0	203.0	72.0	149.0	56.0
chr3	105547212	105547213	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547217	105547218	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547218	105547219	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547219	105547220	+	2	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547220	105547221	+	1	5.0	5.0	0.0	0.0	0.0	5.0
chr3	105547220	105547221	+	2	0.0	0.0	0.0	0.0	8.0	0.0
chr3	105547221	105547222	+	1	975.0	1214.0	1069.0	378.0	626.0	378.0
chr3	105547221	105547222	+	2	165.0	189.0	216.0	64.0	160.0	48.0
chr3	105547221	105547222	+	4	40.0	48.0	37.0	16.0	112.0	64.0
chr3	105547222	105547223	+	1	969.0	1215.0	1057.0	378.0	619.0	378.0
chr3	105547222	105547223	+	2	168.0	191.0	213.0	72.0	160.0	56.0
chr3	105547222	105547223	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547223	105547224	+	1	981.0	1218.0	1058.0	375.0	626.0	389.0
chr3	105547223	105547224	+	2	165.0	192.0	213.0	72.0	159.0	56.0
chr3	105547223	105547224	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547226	105547227	+	1	5.0	21.0	5.0	0.0	8.0	0.0
chr3	105547227	105547228	+	1	0.0	0.0	13.0	5.0	16.0	0.0
chr3	105547230	105547231	+	1	0.0	0.0	5.0	0.0	0.0	0.0
chr3	105547231	105547232	+	1	0.0	8.0	5.0	0.0	0.0	0.0
chr3	105547233	105547234	+	1	950.0	1159.0	991.0	374.0	598.0	375.0
chr3	105547233	105547234	+	2	159.0	177.0	212.0	69.0	156.0	50.0
chr3	105547233	105547234	+	4	36.0	48.0	34.0	13.0	111.0	60.0
chr3	105547236	105547237	+	1	981.0	1220.0	1060.0	384.0	634.0	389.0
chr3	105547236	105547237	+	2	168.0	192.0	224.0	72.0	160.0	56.0
chr3	105547236	105547237	+	4	40.0	48.0	40.0	16.0	112.0	64.0
chr3	105547241	105547242	+	1	0.0	5.0	5.0	0.0	0.0	0.0
